# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
2.730455,2.945243,7.000000,2.55382364e+04
2.730455,2.945243,7.000000,2.55382364e+04
0.841069,2.258020,7.000000,2.55203404e+04
0.841069,2.258020,7.000000,2.55203404e+04
2.625576,2.356194,7.000000,2.54992379e+04
2.625576,2.356194,7.000000,2.54992379e+04
2.519224,5.628687,7.000000,2.54901689e+04
2.519224,5.628687,7.000000,2.54901689e+04
2.519224,5.628687,7.000000,2.54901689e+04
2.411019,4.151390,7.000000,2.54723295e+04
2.411019,4.151390,7.000000,2.54723295e+04
2.411019,3.029393,7.000000,2.54227333e+04
2.411019,3.029393,7.000000,2.54227333e+04
2.411019,3.029393,7.000000,2.54227333e+04
2.411019,3.029393,7.000000,2.54227333e+04
2.834198,3.926991,7.000000,2.53991704e+04
2.834198,3.926991,7.000000,2.53991704e+04
0.841069,3.828816,7.000000,2.53627300e+04
0.841069,3.828816,7.000000,2.53627300e+04
0.841069,3.828816,7.000000,2.53627300e+04
2.937112,2.748894,7.000000,2.53309965e+04
1.487366,0.785398,7.000000,2.53216415e+04
1.487366,0.785398,7.000000,2.53216415e+04
2.834198,2.356194,7.000000,2.53038395e+04
2.834198,2.356194,7.000000,2.53038395e+04
2.834198,2.356194,7.000000,2.53038395e+04
2.834198,2.356194,7.000000,2.53038395e+04
0.730574,1.234197,7.000000,2.52501383e+04
0.730574,1.234197,7.000000,2.52501383e+04
0.730574,1.234197,7.000000,2.52501383e+04
0.102106,2.356194,7.000000,2.52346404e+04
0.102106,2.356194,7.000000,2.52346404e+04
0.411138,5.694137,7.000000,2.52289193e+04
0.947970,0.589049,7.000000,2.51928182e+04
0.622368,0.130900,7.000000,2.51325506e+04
0.622368,0.130900,7.000000,2.51325506e+04
0.730574,2.580594,7.000000,2.50783586e+04
0.730574,2.580594,7.000000,2.50783586e+04
2.937112,3.534292,7.000000,2.50518141e+04
2.937112,3.534292,7.000000,2.50518141e+04
2.937112,3.534292,7.000000,2.50518141e+04
0.516016,3.298672,7.000000,2.50387376e+04
